action_org,action_repo,action_workflow,action_fork,action_archived,action_stars,action_trusted_org,action_deprecated,action_ref,action_ref_type,action_ref_resolved_to,action_ref_resolved_type,action_url,parent_org,parent_repo,parent_workflow,parent_fork,parent_archived,parent_ref,parent_ref_type,parent_url
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,github-mcp-server,.github/workflows/code-scanning.yml,0,0,main,branch,https://github.com/github/github-mcp-server/blob/84ae0092e69085aef67a8f7e88d8d0eb25e7e1ce/.github/workflows/code-scanning.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,github-mcp-server,.github/workflows/docker-publish.yml,0,0,main,branch,https://github.com/github/github-mcp-server/blob/84ae0092e69085aef67a8f7e88d8d0eb25e7e1ce/.github/workflows/docker-publish.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,github-mcp-server,.github/workflows/docs-check.yml,0,0,main,branch,https://github.com/github/github-mcp-server/blob/84ae0092e69085aef67a8f7e88d8d0eb25e7e1ce/.github/workflows/docs-check.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,github-mcp-server,.github/workflows/go.yml,0,0,main,branch,https://github.com/github/github-mcp-server/blob/84ae0092e69085aef67a8f7e88d8d0eb25e7e1ce/.github/workflows/go.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,github-mcp-server,.github/workflows/goreleaser.yml,0,0,main,branch,https://github.com/github/github-mcp-server/blob/84ae0092e69085aef67a8f7e88d8d0eb25e7e1ce/.github/workflows/goreleaser.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,github-mcp-server,.github/workflows/license-check.yml,0,0,main,branch,https://github.com/github/github-mcp-server/blob/84ae0092e69085aef67a8f7e88d8d0eb25e7e1ce/.github/workflows/license-check.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,github-mcp-server,.github/workflows/lint.yml,0,0,main,branch,https://github.com/github/github-mcp-server/blob/84ae0092e69085aef67a8f7e88d8d0eb25e7e1ce/.github/workflows/lint.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,github-mcp-server,.github/workflows/registry-releaser.yml,0,0,main,branch,https://github.com/github/github-mcp-server/blob/84ae0092e69085aef67a8f7e88d8d0eb25e7e1ce/.github/workflows/registry-releaser.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,github-ospo,.github/workflows/ci.yml,0,0,main,branch,https://github.com/github/github-ospo/blob/a49d2554f3cce7a9c4326d5f366e851dc89f6750/.github/workflows/ci.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,hooks,.github/workflows/acceptance.yml,0,0,main,branch,https://github.com/github/hooks/blob/791638c9540d7a9892d321fb5884e0f0f650a354/.github/workflows/acceptance.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,hooks,.github/workflows/build.yml,0,0,main,branch,https://github.com/github/hooks/blob/791638c9540d7a9892d321fb5884e0f0f650a354/.github/workflows/build.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,hooks,.github/workflows/copilot-setup-steps.yml,0,0,main,branch,https://github.com/github/hooks/blob/791638c9540d7a9892d321fb5884e0f0f650a354/.github/workflows/copilot-setup-steps.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,hooks,.github/workflows/integration.yml,0,0,main,branch,https://github.com/github/hooks/blob/791638c9540d7a9892d321fb5884e0f0f650a354/.github/workflows/integration.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,hooks,.github/workflows/lint.yml,0,0,main,branch,https://github.com/github/hooks/blob/791638c9540d7a9892d321fb5884e0f0f650a354/.github/workflows/lint.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,hooks,.github/workflows/test.yml,0,0,main,branch,https://github.com/github/hooks/blob/791638c9540d7a9892d321fb5884e0f0f650a354/.github/workflows/test.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,issue-parser,.github/workflows/check-dist.yml,0,0,main,branch,https://github.com/github/issue-parser/blob/c1c9b4560a115f15e853efa53dc03f8cc41459d2/.github/workflows/check-dist.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,issue-parser,.github/workflows/codeql.yml,0,0,main,branch,https://github.com/github/issue-parser/blob/c1c9b4560a115f15e853efa53dc03f8cc41459d2/.github/workflows/codeql.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,issue-parser,.github/workflows/continuous-delivery.yml,0,0,main,branch,https://github.com/github/issue-parser/blob/c1c9b4560a115f15e853efa53dc03f8cc41459d2/.github/workflows/continuous-delivery.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,issue-parser,.github/workflows/continuous-integration.yml,0,0,main,branch,https://github.com/github/issue-parser/blob/c1c9b4560a115f15e853efa53dc03f8cc41459d2/.github/workflows/continuous-integration.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,issue-parser,.github/workflows/linter.yml,0,0,main,branch,https://github.com/github/issue-parser/blob/c1c9b4560a115f15e853efa53dc03f8cc41459d2/.github/workflows/linter.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,jekyll-commonmark-ghpages,.github/workflows/cibuild.yaml,0,0,master,branch,https://github.com/github/jekyll-commonmark-ghpages/blob/bbf5c3d83215ac6f8586ef5e1ecd79fe4aa8a1a7/.github/workflows/cibuild.yaml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,jekyll-commonmark-ghpages,.github/workflows/pages-gem.yml,0,0,master,branch,https://github.com/github/jekyll-commonmark-ghpages/blob/bbf5c3d83215ac6f8586ef5e1ecd79fe4aa8a1a7/.github/workflows/pages-gem.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,local-action,.github/workflows/codeql-analysis.yml,0,0,main,branch,https://github.com/github/local-action/blob/a22fb657005d437f52ffe96b064279bf47fa2535/.github/workflows/codeql-analysis.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,local-action,.github/workflows/continuous-delivery.yml,0,0,main,branch,https://github.com/github/local-action/blob/a22fb657005d437f52ffe96b064279bf47fa2535/.github/workflows/continuous-delivery.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,local-action,.github/workflows/continuous-integration.yml,0,0,main,branch,https://github.com/github/local-action/blob/a22fb657005d437f52ffe96b064279bf47fa2535/.github/workflows/continuous-integration.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,local-action,.github/workflows/linter.yml,0,0,main,branch,https://github.com/github/local-action/blob/a22fb657005d437f52ffe96b064279bf47fa2535/.github/workflows/linter.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,local-action,.github/workflows/version-check.yml,0,0,main,branch,https://github.com/github/local-action/blob/a22fb657005d437f52ffe96b064279bf47fa2535/.github/workflows/version-check.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,lock,.github/workflows/codeql-analysis.yml,0,0,main,branch,https://github.com/github/lock/blob/366d7e110a585669a76de294d0731bbf9343b8ab/.github/workflows/codeql-analysis.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,lock,.github/workflows/comment-sample.yml,0,0,main,branch,https://github.com/github/lock/blob/366d7e110a585669a76de294d0731bbf9343b8ab/.github/workflows/comment-sample.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,lock,.github/workflows/lint.yml,0,0,main,branch,https://github.com/github/lock/blob/366d7e110a585669a76de294d0731bbf9343b8ab/.github/workflows/lint.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,lock,.github/workflows/lock-sample.yml,0,0,main,branch,https://github.com/github/lock/blob/366d7e110a585669a76de294d0731bbf9343b8ab/.github/workflows/lock-sample.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,lock,.github/workflows/package-check.yml,0,0,main,branch,https://github.com/github/lock/blob/366d7e110a585669a76de294d0731bbf9343b8ab/.github/workflows/package-check.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,lock,.github/workflows/test.yml,0,0,main,branch,https://github.com/github/lock/blob/366d7e110a585669a76de294d0731bbf9343b8ab/.github/workflows/test.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,lock,.github/workflows/unlock-sample.yml,0,0,main,branch,https://github.com/github/lock/blob/366d7e110a585669a76de294d0731bbf9343b8ab/.github/workflows/unlock-sample.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,lock,.github/workflows/update-latest-release-tag.yml,0,0,main,branch,https://github.com/github/lock/blob/366d7e110a585669a76de294d0731bbf9343b8ab/.github/workflows/update-latest-release-tag.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,markdownlint-github,.github/workflows/ci.yml,0,0,main,branch,https://github.com/github/markdownlint-github/blob/88c8e134399d963c044a6ac624488ac0eddc27ad/.github/workflows/ci.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,markdownlint-github,.github/workflows/publish.yml,0,0,main,branch,https://github.com/github/markdownlint-github/blob/88c8e134399d963c044a6ac624488ac0eddc27ad/.github/workflows/publish.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,metrics-exporter-statsd,.github/workflows/ci.yml,0,0,main,branch,https://github.com/github/metrics-exporter-statsd/blob/80b479cac9923a5d3e45048adef6ee8b2df2fafd/.github/workflows/ci.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,models-ai-sdk,.github/workflows/publish.yml,0,0,main,branch,https://github.com/github/models-ai-sdk/blob/1e071538a5c4621e3515989199e05638cd0da609/.github/workflows/publish.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,models-ai-sdk,.github/workflows/test.yml,0,0,main,branch,https://github.com/github/models-ai-sdk/blob/1e071538a5c4621e3515989199e05638cd0da609/.github/workflows/test.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,octofacts,.github/workflows/generate-dependabot.yml,0,1,main,branch,https://github.com/github/octofacts/blob/7a790a3c28dbe0e7a32103c11b95ce0e44c19c30/.github/workflows/generate-dependabot.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,octofacts,.github/workflows/integration-test.yml,0,1,main,branch,https://github.com/github/octofacts/blob/7a790a3c28dbe0e7a32103c11b95ce0e44c19c30/.github/workflows/integration-test.yml
actions,checkout,actions/checkout,0,0,7143,1,0,v5,tag,08c6903cd8c0fde910a37f88322edcfb5dd907a8,commit,https://github.com/actions/checkout/tree/08c6903cd8c0fde910a37f88322edcfb5dd907a8/action.yml,github,octofacts,.github/workflows/lint.yaml,0,1,main,branch,https://github.com/github/octofacts/blob/7a790a3c28dbe0e7a32103c11b95ce0e44c19c30/.github/workflows/lint.yaml
